ID,attribute_id,value,units,retired
232192448478582,97,US 10 (EUR 40),NULL,0
232192448679089,97,US 10 (EUR 40),NULL,0
232192448896660,97,US 9.5 (EUR 39.5),NULL,0
232192449103279,97,US 9.5 (EUR 39.5),NULL,0
232192449321528,97,US 9.5 (EUR 39.5),NULL,0
232192449517624,97,US 7 (EUR 37),NULL,0
232192449736596,97,US 7 (EUR 37),NULL,0
232192450024035,97,US 7 (EUR 37),NULL,0
232192450256717,97,US 7 (EUR 37),NULL,0
232192450483137,97,US 6 (EUR 36),NULL,0
232192450698152,97,US 9 (EUR 39),NULL,0
232192451138712,97,US 8 (EUR 38),NULL,0
232192451352052,97,US 7.5 (EUR 37.5),NULL,0
232192451536779,97,US 10 (EUR 40),NULL,0
232192451715228,97,US 7 (EUR 37),NULL,0
232192451891175,97,US 6 (EUR 36),NULL,0
232192452092970,97,US 9 (EUR 39),NULL,0
232192452293794,97,US 8 (EUR 38),NULL,0
232192452468789,97,US 6.5 (EUR 36.5),NULL,0
232192452660627,97,US 8.5 (EUR 38.5),NULL,0
232192452831789,97,US 7.5 (EUR 37.5),NULL,0
232192453011567,97,US 7 (EUR 37),NULL,0
232192453186693,97,6.5,NULL,0
232192453356582,97,9.5,NULL,0
232192453553909,97,9.5,NULL,0
232192453755288,97,8,NULL,0
232192453966760,97,7,NULL,0
232192454141614,97,10,NULL,0
232192454313830,97,7.5,NULL,0
232192454520273,97,6,NULL,0
232192454723593,97,5.5,NULL,0
232192454919751,97,9,NULL,0
232192455099850,97,8.5,NULL,0
232192455298214,97,6.5,NULL,0
232192455511536,97,9.5,NULL,0
232192455730252,97,8,NULL,0
232192455937417,97,7,NULL,0
232192456131504,97,10,NULL,0
232192456330144,97,7.5,NULL,0
232192456525810,97,6,NULL,0
232192456700843,97,11,NULL,0
232192456873954,97,9,NULL,0
232192457052040,97,8.5,NULL,0
232192457228053,97,6.5,NULL,0
232192457406049,97,9.5,NULL,0
232192457603924,97,8,NULL,0
232192457806403,97,7,NULL,0
232192458064658,97,10,NULL,0
232192458273124,97,7.5,NULL,0
232192458479289,97,6,NULL,0
232192458653732,97,11,NULL,0
232192458840527,97,9,NULL,0
232192459042727,97,8.5,NULL,0
232192459284078,97,US 6 (EUR 36),NULL,0
232192459501017,97,US 9 (EUR 39),NULL,0
232192459687183,97,US 9 (EUR 39),NULL,0
232192459867809,97,US 9 (EUR 39),NULL,0
232192460100751,97,US 11 (EUR 41),NULL,0
232192460299373,97,US 8 (EUR 38),NULL,0
232192460495322,97,US 8 (EUR 38),NULL,0
232192460694540,97,US 8.5 (EUR 38.5),NULL,0
232192460892104,97,US 7.5 (EUR 37.5),NULL,0
232192461103148,97,US 10 (EUR 40),NULL,0
232192462031874,97,US 10 (EUR 40),NULL,0
232192462233206,97,US 10 (EUR 40),NULL,0
232192462452484,97,US 9.5 (EUR 39.5),NULL,0
232192462629377,97,US 7 (EUR 37),NULL,0
232192462898223,97,US 7 (EUR 37),NULL,0
232192463175761,97,US 6 (EUR 36),NULL,0
232192463374921,97,US 9 (EUR 39),NULL,0
232192463945495,97,US 8 (EUR 38),NULL,0
232192464142682,97,US 6.5 (EUR 36.5),NULL,0
232192464339630,97,US 8.5 (EUR 38.5),NULL,0
232192464525747,97,US 7.5 (EUR 37.5),NULL,0
232192464697785,97,US 10 (EUR 40),NULL,0
232192464873039,97,US 7 (EUR 37),NULL,0
232192465069374,97,US 6 (EUR 36),NULL,0
232192465275121,97,US 9 (EUR 39),NULL,0
232192465475483,97,US 8 (EUR 38),NULL,0
232192465673624,97,US 6.5 (EUR 36.5),NULL,0
232192466129721,97,US 8.5 (EUR 38.5),NULL,0
232192466326293,97,US 7.5 (EUR 37.5),NULL,0
232192466546864,97,US 10 (EUR 40),NULL,0
232192466747985,97,US 7 (EUR 37),NULL,0
232192466950963,97,US 9 (EUR 39),NULL,0
232192467144532,97,US 8 (EUR 38),NULL,0
232192467324040,97,US 6.5 (EUR 36.5),NULL,0
232192467510672,97,US 8.5 (EUR 38.5),NULL,0
232192467702535,97,US 7.5 (EUR 37.5),NULL,0
232192467888698,97,US 10 (EUR 40),NULL,0
232192468081884,97,US 9.5 (EUR 39.5),NULL,0
232192468259609,97,US 6 (EUR 36),NULL,0
232192468451535,97,US 9 (EUR 39),NULL,0
232192468627650,97,US 8 (EUR 38),NULL,0
232192468824949,97,US 6.5 (EUR 36.5),NULL,0
232192469046680,97,US 5.5 (EUR 35.5),NULL,0
232192469293959,97,US 8.5 (EUR 38.5),NULL,0
232192469494537,97,US 7.5 (EUR 37.5),NULL,0
232192469757147,97,US 10 (EUR 40),NULL,0
232192469966298,97,US 9.5 (EUR 39.5),NULL,0
232192470187458,97,US 7 (EUR 37),NULL,0
232192470388531,97,US 6 (EUR 36),NULL,0
232192470560128,97,US 9 (EUR 39),NULL,0
232192470788732,97,US 8 (EUR 38),NULL,0
232192470996302,97,US 6.5 (EUR 36.5),NULL,0
232192471263244,97,US 8.5 (EUR 38.5),NULL,0
232192471460887,97,US 7.5 (EUR 37.5),NULL,0
232192471650764,97,US 10 (EUR 40),NULL,0
232192471820455,97,US 9.5 (EUR 39.5),NULL,0
232192472034231,97,US 7 (EUR 37),NULL,0
232192472340147,97,US 6 (EUR 36),NULL,0
232192472532260,97,US 9 (EUR 39),NULL,0
232192472706682,97,US 8 (EUR 38),NULL,0
232192472958653,97,US 6.5 (EUR 36.5),NULL,0
232192473166111,97,US 8.5 (EUR 38.5),NULL,0
232192473365424,97,US 10 (EUR 40),NULL,0
232192473555968,97,US 7 (EUR 37),NULL,0
232192473728954,97,US 6 (EUR 36),NULL,0
232192473901574,97,US 9 (EUR 39),NULL,0
232192474098086,97,US 8 (EUR 38),NULL,0
232192474298387,97,US 6.5 (EUR 36.5),NULL,0
232192474534152,97,US 8.5 (EUR 38.5),NULL,0
232192474741096,97,US 7.5 (EUR 37.5),NULL,0
232192474989608,97,US 10 (EUR 40),NULL,0
232192475207386,97,US 9.5 (EUR 39.5),NULL,0
232192475424042,97,US 7 (EUR 37),NULL,0
232192475727761,97,6.5,NULL,0
232192475925348,97,9.5,NULL,0
232192476127291,97,8,NULL,0
232192476326821,97,7,NULL,0
232192476530860,97,10,NULL,0
232192476756268,97,7.5,NULL,0
232192476954398,97,6,NULL,0
232192477130803,97,9,NULL,0
232192477312938,97,8.5,NULL,0
232192477509916,97,US 6 (EUR 36),NULL,0
232192477714864,97,US 9 (EUR 39),NULL,0
232192477922517,97,US 8 (EUR 38),NULL,0
232192478109405,97,US 6.5 (EUR 36.5),NULL,0
232192478289358,97,US 7.5 (EUR 37.5),NULL,0
232192478478921,97,US 10 (EUR 40),NULL,0
232192478727650,97,US 9.5 (EUR 39.5),NULL,0
232192478908893,97,US 7 (EUR 37),NULL,0
232192479324685,97,US 9 (EUR 39),NULL,0
232192479548600,97,US 8 (EUR 38),NULL,0
232192479769262,97,US 7.5 (EUR 37.5),NULL,0
232192479970406,97,US 9.5 (EUR 39.5),NULL,0
232192480170178,97,US 6 (EUR 36),NULL,0
232192480388176,97,US 6.5 (EUR 36.5),NULL,0
232192480608914,97,US 5.5 (EUR 35.5),NULL,0
232192480780380,97,US 7.5 (EUR 37.5),NULL,0
232192480976802,97,US 5 (EUR 35),NULL,0
232192481178122,97,US 6 (EUR 36),NULL,0
232192481415465,97,US 9 (EUR 39),NULL,0
232192481601940,97,US 8 (EUR 38),NULL,0
232192481786777,97,US 6.5 (EUR 36.5),NULL,0
232192482012337,97,US 8.5 (EUR 38.5),NULL,0
232192482216108,97,US 7.5 (EUR 37.5),NULL,0
232192482485629,97,US 10 (EUR 40),NULL,0
232192482703823,97,US 7 (EUR 37),NULL,0
232192482900804,97,US 7C (EUR 37C),NULL,0
232192483099042,97,US 9C (EUR 39C),NULL,0
232192483275077,97,US 7.5C (EUR 37.5C),NULL,0
232192483919672,97,US 6C (EUR 36C),NULL,0
232192484133276,97,US 6.5C (EUR 36.5C),NULL,0
232192484366012,97,US 8C (EUR 38C),NULL,0
232192484559172,97,US 6 (EUR 36),NULL,0
232192484889434,97,US 9 (EUR 39),NULL,0
232192485126946,97,US 8 (EUR 38),NULL,0
232192485335307,97,US 6.5 (EUR 36.5),NULL,0
232192485530412,97,US 7.5 (EUR 37.5),NULL,0
232192485731088,97,US 10 (EUR 40),NULL,0
232192485931975,97,US 7 (EUR 37),NULL,0
232192486134725,97,US 6 (EUR 36),NULL,0
232192486343949,97,US 9 (EUR 39),NULL,0
232192486590139,97,US 8 (EUR 38),NULL,0
232192486790631,97,US 6.5 (EUR 36.5),NULL,0
232192487008212,97,US 7.5 (EUR 37.5),NULL,0
232192487228150,97,US 5 (EUR 35),NULL,0
232192487432951,97,US 7 (EUR 37),NULL,0
232192487607162,97,US 8 (EUR 38),NULL,0
232192487782456,97,US 7.5 (EUR 37.5),NULL,0
232192487975857,97,US 7 (EUR 37),NULL,0
232192488178766,97,US 6 (EUR 36),NULL,0
232192488375750,97,US 7.5 (EUR 37.5),NULL,0
232192488549176,97,US 10 (EUR 40),NULL,0
232192488724818,97,US 9.5 (EUR 39.5),NULL,0
232192488908260,97,US 7 (EUR 37),NULL,0
232192489102520,97,US 6 (EUR 36),NULL,0
232192489303950,97,US 8 (EUR 38),NULL,0
232192489510173,97,US 6.5 (EUR 36.5),NULL,0
232192489816870,97,US 10 (EUR 40),NULL,0
232192490065743,97,US 7 (EUR 37),NULL,0
232192490275289,97,6.5,NULL,0
232192490514186,97,9.5,NULL,0
232192490732160,97,8,NULL,0
232192490969428,97,7,NULL,0
232192491197685,97,10,NULL,0
232192491407434,97,7.5,NULL,0
232192491599312,97,6,NULL,0
232192491787480,97,9,NULL,0
232192491991593,97,8.5,NULL,0
232192492186752,97,US 8.5C (EUR 38.5C),NULL,0
232192492392456,97,US 9C (EUR 39C),NULL,0
232192492566139,97,US 10C (EUR 40C),NULL,0
232192492736249,97,US 7.5C (EUR 37.5C),NULL,0
232192492925886,97,US 8C (EUR 38C),NULL,0
232192493124645,97,US 5.5C (EUR 35.5C),NULL,0
232192493340332,97,US 6 (EUR 36),NULL,0
232192493545654,97,US 6 (EUR 36),NULL,0
232192493748814,97,US 9 (EUR 39),NULL,0
232192493925852,97,US 9 (EUR 39),NULL,0
232192494437461,97,US 8 (EUR 38),NULL,0
232192494641212,97,US 6.5 (EUR 36.5),NULL,0
232192494843323,97,US 8 (EUR 38),NULL,0
232192495053590,97,US 6.5 (EUR 36.5),NULL,0
232192495258385,97,US 8.5 (EUR 38.5),NULL,0
232192495488067,97,US 8.5 (EUR 38.5),NULL,0
232192495712040,97,US 7.5 (EUR 37.5),NULL,0
232192495909410,97,US 7.5 (EUR 37.5),NULL,0
232192496270232,97,US 10 (EUR 40),NULL,0
232192496470280,97,US 10 (EUR 40),NULL,0
232192496671760,97,US 7 (EUR 37),NULL,0
232192496889571,97,US 7 (EUR 37),NULL,0
232192497078556,97,6.5,NULL,0
232192497260454,97,9.5,NULL,0
232192497466006,97,8,NULL,0
232192497667549,97,7,NULL,0
232192497865158,97,10,NULL,0
232192498042513,97,7.5,NULL,0
232192498229893,97,6,NULL,0
232192498437733,97,9,NULL,0
232192498670204,97,8.5,NULL,0
232192498868241,97,US 8 (EUR 38),NULL,0
232192499039124,97,US 8.5 (EUR 38.5),NULL,0
232192499226122,97,US 7.5 (EUR 37.5),NULL,0
232192499397346,97,US 10 (EUR 40),NULL,0
232192499596975,97,US 9.5 (EUR 39.5),NULL,0
232192499794160,97,US 7 (EUR 37),NULL,0
232192499991298,97,US 6 (EUR 36),NULL,0
232192500186824,97,US 9 (EUR 39),NULL,0
232192500388930,97,US 8 (EUR 38),NULL,0
232192500564832,97,US 6.5 (EUR 36.5),NULL,0
232192500744576,97,US 8.5 (EUR 38.5),NULL,0
232192500942760,97,US 7.5 (EUR 37.5),NULL,0
232192501138662,97,US 10 (EUR 40),NULL,0
232192501336751,97,US 9.5 (EUR 39.5),NULL,0
232192501510558,97,US 7 (EUR 37),NULL,0
232192501685007,97,US 6 (EUR 36),NULL,0
232192501912938,97,US 9 (EUR 39),NULL,0
232192502113854,97,US 8 (EUR 38),NULL,0
232192502311179,97,US 6.5 (EUR 36.5),NULL,0
232192502518762,97,US 8.5 (EUR 38.5),NULL,0
232192502719129,97,US 7.5 (EUR 37.5),NULL,0
232192502934586,97,US 10 (EUR 40),NULL,0
232192503237574,97,US 7 (EUR 37),NULL,0
232192503453204,97,US 8 (EUR 38),NULL,0
232192503645091,97,US 8 (EUR 38),NULL,0
232192503854285,97,US 6.5 (EUR 36.5),NULL,0
232192504078133,97,US 7.5 (EUR 37.5),NULL,0
232192504504508,97,US 9.5 (EUR 39.5),NULL,0
232192504730269,97,US 6 (EUR 36),NULL,0
232192504941521,97,US 6 (EUR 36),NULL,0
232192505560942,97,US 9 (EUR 39),NULL,0
232192505749463,97,US 9 (EUR 39),NULL,0
232192505933307,97,US 8 (EUR 38),NULL,0
232192506134415,97,US 8 (EUR 38),NULL,0
232192506343883,97,US 8.5 (EUR 38.5),NULL,0
232192506529737,97,US 7.5 (EUR 37.5),NULL,0
232192506719829,97,US 10 (EUR 40),NULL,0
232192506898214,97,US 7 (EUR 37),NULL,0
232192507110273,97,US 7 (EUR 37),NULL,0
232192507310964,97,US 6 (EUR 36),NULL,0
232192507516573,97,US 9 (EUR 39),NULL,0
232192507716467,97,US 8 (EUR 38),NULL,0
232192507972821,97,US 6.5 (EUR 36.5),NULL,0
232192508186668,97,US 8.5 (EUR 38.5),NULL,0
232192508399432,97,US 7.5 (EUR 37.5),NULL,0
232192508611560,97,US 10 (EUR 40),NULL,0
232192508835705,97,US 7 (EUR 37),NULL,0
232192509012639,97,6.5,NULL,0
232192509189010,97,8,NULL,0
232192509378872,97,7,NULL,0
232192509573826,97,10,NULL,0
232192509778041,97,7.5,NULL,0
232192509978255,97,6,NULL,0
232192510177811,97,9,NULL,0
232192510388734,97,8.5,NULL,0
232192510571323,97,US 6 (EUR 36),NULL,0
232192510756917,97,US 6 (EUR 36),NULL,0
232192510989779,97,US 9 (EUR 39),NULL,0
232192511194515,97,US 9 (EUR 39),NULL,0
232192511402595,97,US 8 (EUR 38),NULL,0
232192511590941,97,US 8 (EUR 38),NULL,0
232192511770014,97,US 10 (EUR 40),NULL,0
232192511977753,97,US 10 (EUR 40),NULL,0
232192512193970,97,US 5 (EUR 35),NULL,0
232192512418025,97,US 7 (EUR 37),NULL,0
232192512674748,97,US 7 (EUR 37),NULL,0
232192512878128,97,6.5,NULL,0
232192513084229,97,9.5,NULL,0
232192513290926,97,8,NULL,0
232192513519811,97,7,NULL,0
232192513754926,97,10,NULL,0
232192513956315,97,7.5,NULL,0
232192514156379,97,6,NULL,0
232192514416953,97,9,NULL,0
232192514614713,97,8.5,NULL,0
232192514836296,97,US 6 (EUR 36),NULL,0
232192515080367,97,US 9 (EUR 39),NULL,0
232192515258493,97,US 8 (EUR 38),NULL,0
232192515459866,97,US 6.5 (EUR 36.5),NULL,0
232192515667473,97,US 8.5 (EUR 38.5),NULL,0
232192515871646,97,US 7.5 (EUR 37.5),NULL,0
232192516122454,97,US 10 (EUR 40),NULL,0
232192516310895,97,US 7 (EUR 37),NULL,0
232192516482471,97,US 7C (EUR 37C),NULL,0
232192516676383,97,US 9C (EUR 39C),NULL,0
232192516880673,97,US 10C (EUR 40C),NULL,0
232192517115704,97,US 7.5C (EUR 37.5C),NULL,0
232192517326345,97,US 6C (EUR 36C),NULL,0
232192517525011,97,US 6.5C (EUR 36.5C),NULL,0
232192517748891,97,US 8C (EUR 38C),NULL,0
232192517964381,97,US 5C (EUR 35C),NULL,0
232192518193830,97,6.5,NULL,0
232192518394958,97,9.5,NULL,0
232192518599070,97,8,NULL,0
232192518802207,97,7,NULL,0
232192518997763,97,10,NULL,0
232192519180056,97,7.5,NULL,0
232192519354995,97,6,NULL,0
232192519551643,97,9,NULL,0
232192519764722,97,8.5,NULL,0
232192519961741,97,US 6 (EUR 36),NULL,0
232192520160380,97,US 6 (EUR 36),NULL,0
232192520360602,97,US 9 (EUR 39),NULL,0
232192520539818,97,US 9 (EUR 39),NULL,0
232192520709978,97,US 8 (EUR 38),NULL,0
232192520934164,97,US 6.5 (EUR 36.5),NULL,0
232192521165112,97,US 8 (EUR 38),NULL,0
232192521387677,97,US 6.5 (EUR 36.5),NULL,0
232192521566829,97,US 7.5 (EUR 37.5),NULL,0
232192521750126,97,US 8.5 (EUR 38.5),NULL,0
232192521927559,97,US 7.5 (EUR 37.5),NULL,0
232192522141962,97,US 8.5 (EUR 38.5),NULL,0
232192522380207,97,US 10 (EUR 40),NULL,0
232192522565608,97,US 10 (EUR 40),NULL,0
232192522746489,97,US 7 (EUR 37),NULL,0
232192522945208,97,US 7 (EUR 37),NULL,0
232192523146670,97,US 8.5C (EUR 38.5C),NULL,0
232192523350270,97,US 7C (EUR 37C),NULL,0
232192523534964,97,US 7C (EUR 37C),NULL,0
232192523712597,97,US 9C (EUR 39C),NULL,0
232192523913194,97,US 9C (EUR 39C),NULL,0
232192524091325,97,US 10C (EUR 40C),NULL,0
232192524561641,97,US 7.5C (EUR 37.5C),NULL,0
232192524755417,97,US 6C (EUR 36C),NULL,0
232192525025591,97,US 10C (EUR 40C),NULL,0
232192525234779,97,US 6C (EUR 36C),NULL,0
232192525470726,97,US 6.5C (EUR 36.5C),NULL,0
232192525689509,97,US 8C (EUR 38C),NULL,0
232192525888227,97,US 8C (EUR 38C),NULL,0
232192526084658,97,US 6 (EUR 36),NULL,0
232192527009183,97,US 9 (EUR 39),NULL,0
232192527207810,97,US 8 (EUR 38),NULL,0
232192527419604,97,US 6.5 (EUR 36.5),NULL,0
232192527591479,97,US 8.5 (EUR 38.5),NULL,0
232192527764941,97,US 7.5 (EUR 37.5),NULL,0
232192528004729,97,US 10 (EUR 40),NULL,0
232192528235467,97,US 9.5 (EUR 39.5),NULL,0
232192528419500,97,US 7 (EUR 37),NULL,0
232192528617268,97,6.5,NULL,0
232192528787906,97,9.5,NULL,0
232192528956540,97,8,NULL,0
232192529160836,97,7,NULL,0
232192529519243,97,10,NULL,0
232192529715467,97,7.5,NULL,0
232192529911883,97,6,NULL,0
232192530082235,97,11,NULL,0
232192530265026,97,9,NULL,0
232192530471283,97,8.5,NULL,0
232192530690863,97,6.5,NULL,0
232192530879275,97,9.5,NULL,0
232192531070135,97,8,NULL,0
232192531248533,97,7,NULL,0
232192531424265,97,10,NULL,0
232192531630865,97,7.5,NULL,0
232192531835346,97,6,NULL,0
232192532009752,97,9,NULL,0
232192532191835,97,8.5,NULL,0
232192532391611,97,US 6 (EUR 36),NULL,0
232192532631348,97,US 9 (EUR 39),NULL,0
232192532844596,97,US 8 (EUR 38),NULL,0
232192533018602,97,US 6.5 (EUR 36.5),NULL,0
232192533209967,97,US 8.5 (EUR 38.5),NULL,0
232192533435666,97,US 7.5 (EUR 37.5),NULL,0
232192533632568,97,US 10 (EUR 40),NULL,0
232192533832159,97,US 7 (EUR 37),NULL,0
232192534023896,97,US 6 (EUR 36),NULL,0
232192534209176,97,US 9 (EUR 39),NULL,0
232192534381683,97,US 11 (EUR 41),NULL,0
232192534554859,97,US 8 (EUR 38),NULL,0
232192534724225,97,US 10 (EUR 40),NULL,0
232192534896295,97,US 7 (EUR 37),NULL,0
232192535099992,97,US 6 (EUR 36),NULL,0
232192535357443,97,US 9 (EUR 39),NULL,0
232192535607292,97,US 8 (EUR 38),NULL,0
232192535808518,97,US 6.5 (EUR 36.5),NULL,0
232192536007788,97,US 8.5 (EUR 38.5),NULL,0
232192536245665,97,US 7.5 (EUR 37.5),NULL,0
232192536511993,97,US 10 (EUR 40),NULL,0
232192536711442,97,US 7 (EUR 37),NULL,0
232192536909007,97,US 6 (EUR 36),NULL,0
232192537111556,97,US 9 (EUR 39),NULL,0
232192537348491,97,US 6.5 (EUR 36.5),NULL,0
232192537552604,97,US 8.5 (EUR 38.5),NULL,0
232192537731394,97,US 7.5 (EUR 37.5),NULL,0
232192537910781,97,US 5 (EUR 35),NULL,0
232192538091385,97,US 9.5 (EUR 39.5),NULL,0
232192538280089,97,US 7 (EUR 37),NULL,0
232192538481659,97,US 6 (EUR 36),NULL,0
232192538671060,97,US 11 (EUR 41),NULL,0
232192538847769,97,US 8 (EUR 38),NULL,0
232192539043466,97,US 6.5 (EUR 36.5),NULL,0
232192539258188,97,US 8.5 (EUR 38.5),NULL,0
232192539460231,97,US 7.5 (EUR 37.5),NULL,0
232192539642012,97,US 9.5 (EUR 39.5),NULL,0
232192539858568,97,US 9.5 (EUR 39.5),NULL,0
232192540072358,97,US 7 (EUR 37),NULL,0
232192540269879,97,6.5,NULL,0
232192540573192,97,9.5,NULL,0
232192540770232,97,8,NULL,0
232192540970641,97,7,NULL,0
232192541168307,97,10,NULL,0
232192541373322,97,7.5,NULL,0
232192541591828,97,6,NULL,0
232192541803984,97,9,NULL,0
232192542046001,97,8.5,NULL,0
232192542240078,97,US 7 (EUR 37),NULL,0
232192542425144,97,9,NULL,0
232192542611627,97,8.5,NULL,0
232192542821548,97,US 9 (EUR 39),NULL,0
232192543013051,97,US 8 (EUR 38),NULL,0
232192543195820,97,US 6.5 (EUR 36.5),NULL,0
232192543410133,97,US 8.5 (EUR 38.5),NULL,0
232192543664123,97,US 7.5 (EUR 37.5),NULL,0
232192543869551,97,US 10 (EUR 40),NULL,0
232192544050766,97,US 7 (EUR 37),NULL,0
232192544229662,97,US 10.5 (EUR 40.5),NULL,0
232192544413787,97,US 9.5 (EUR 39.5),NULL,0
232192544596409,97,US 6 (EUR 36),NULL,0
232192544769659,97,US 6 (EUR 36),NULL,0
232192544970611,97,US 9 (EUR 39),NULL,0
232192545276174,97,US 9 (EUR 39),NULL,0
232192545508688,97,US 8 (EUR 38),NULL,0
232192545758722,97,US 6.5 (EUR 36.5),NULL,0
232192545956050,97,US 8 (EUR 38),NULL,0
232192546192685,97,US 8.5 (EUR 38.5),NULL,0
232192546512353,97,US 7.5 (EUR 37.5),NULL,0
232192546718879,97,US 8.5 (EUR 38.5),NULL,0
232192546916859,97,US 7.5 (EUR 37.5),NULL,0
232192547114387,97,US 10 (EUR 40),NULL,0
232192547340360,97,US 10 (EUR 40),NULL,0
232192548010805,97,US 7 (EUR 37),NULL,0
232192548216680,97,US 7 (EUR 37),NULL,0
232192548393368,97,11,NULL,0
232192548576158,97,9,NULL,0
232192548754014,97,8,NULL,0
232192548931309,97,7,NULL,0
232192549114669,97,10,NULL,0
232192549315637,97,6,NULL,0
232192549518293,97,9,NULL,0
232192549706515,97,6.5,NULL,0
232192549910383,97,8,NULL,0
232192550113990,97,7,NULL,0
232192550307570,97,10,NULL,0
232192550499528,97,7.5,NULL,0
232192550693994,97,6,NULL,0
232192550928586,97,5.5,NULL,0
232192551155460,97,9,NULL,0
232192551377828,97,8.5,NULL,0
232192551556586,97,US 9.5 (EUR 39.5),NULL,0
232192551733587,97,US 7 (EUR 37),NULL,0
232192551916188,97,US 7 (EUR 37),NULL,0
232192552090393,97,US 9.5 (EUR 39.5),NULL,0
232192552268657,97,US 9.5 (EUR 39.5),NULL,0
232192552468252,97,US 7 (EUR 37),NULL,0
232192552675750,97,US 7 (EUR 37),NULL,0
232192552936950,97,US 7 (EUR 37),NULL,0
232192553139596,97,US 7 (EUR 37),NULL,0
232192553353429,97,US 8.5 (EUR 39),NULL,0
232192553575774,97,US 7.5 (EUR 38),NULL,0
232192553763514,97,US 6 (EUR 36.5),NULL,0
232192554006326,97,US 5.5 (EUR 36),NULL,0
232192554207244,97,US 7 (EUR 37.5),NULL,0
232192554629307,97,US 8 (EUR 38.5),NULL,0
232192554837103,97,US 9.5 (EUR 40),NULL,0
232192555048724,97,US 9 (EUR 39.5),NULL,0
232192555249265,97,US 6.5 (EUR 37),NULL,0
232192555451716,97,US 8.5C (EUR 38.5C),NULL,0
232192555655621,97,US 7C (EUR 37C),NULL,0
232192555903766,97,US 7C (EUR 37C),NULL,0
232192556123507,97,US 9C (EUR 39C),NULL,0
232192556322203,97,US 9C (EUR 39C),NULL,0
232192556505913,97,US 10C (EUR 40C),NULL,0
232192556698167,97,US 7.5C (EUR 37.5C),NULL,0
232192556877587,97,US 6C (EUR 36C),NULL,0
232192557056476,97,US 10C (EUR 40C),NULL,0
232192557288747,97,US 6C (EUR 36C),NULL,0
232192557648724,97,US 6.5C (EUR 36.5C),NULL,0
232192557851775,97,US 8C (EUR 38C),NULL,0
232192558059487,97,US 8C (EUR 38C),NULL,0
232192558236263,97,US 6 (EUR 36),NULL,0
232192558412488,97,US 9 (EUR 39),NULL,0
232192558592369,97,US 5 (EUR 35),NULL,0
232192558784544,97,US 9.5 (EUR 39.5),NULL,0
232192558965713,97,US 7 (EUR 37),NULL,0
232192559304646,97,US 6 (EUR 36),NULL,0
232192559513131,97,US 9 (EUR 39),NULL,0
232192559702057,97,US 8 (EUR 38),NULL,0
232192559873050,97,US 6.5 (EUR 36.5),NULL,0
232192560073328,97,US 8.5 (EUR 38.5),NULL,0
232192560271014,97,US 7.5 (EUR 37.5),NULL,0
232192560544498,97,US 10 (EUR 40),NULL,0
232192560747324,97,US 9.5 (EUR 39.5),NULL,0
232192560952728,97,US 7 (EUR 37),NULL,0
232192561183458,97,US 6 (EUR 36),NULL,0
232192561355137,97,US 6 (EUR 36),NULL,0
232192561806004,97,US 6 (EUR 36),NULL,0
232192562031841,97,US 9 (EUR 39),NULL,0
232192562234067,97,US 9 (EUR 39),NULL,0
232192562440689,97,US 9 (EUR 39),NULL,0
232192562668885,97,US 8 (EUR 38),NULL,0
232192562881299,97,US 6.5 (EUR 36.5),NULL,0
232192563058601,97,US 8 (EUR 38),NULL,0
232192563231900,97,US 6.5 (EUR 36.5),NULL,0
232192563451904,97,US 8 (EUR 38),NULL,0
232192563652971,97,US 6.5 (EUR 36.5),NULL,0
232192563902427,97,US 8.5 (EUR 38.5),NULL,0
232192564088935,97,US 7.5 (EUR 37.5),NULL,0
232192564259085,97,US 8.5 (EUR 38.5),NULL,0
232192564434673,97,US 7.5 (EUR 37.5),NULL,0
232192564647345,97,US 8.5 (EUR 38.5),NULL,0
232192564853586,97,US 7.5 (EUR 37.5),NULL,0
232192565063352,97,US 10 (EUR 40),NULL,0
232192565291982,97,US 10 (EUR 40),NULL,0
232192565493273,97,US 10 (EUR 40),NULL,0
232192565689893,97,US 10.5 (EUR 40.5),NULL,0
232192565873009,97,US 9.5 (EUR 39.5),NULL,0
232192566048829,97,US 9.5 (EUR 39.5),NULL,0
232192566234324,97,US 7 (EUR 37),NULL,0
232192566416685,97,US 7 (EUR 37),NULL,0
232192566656466,97,US 7 (EUR 37),NULL,0
232192566857922,97,9,NULL,0
232192567069107,97,8.5,NULL,0
232192567270076,97,US 6.5 (36G),NULL,0
232192567470992,97,US 8.5 (38G),NULL,0
232192567667301,97,US 9.5 (39G),NULL,0
232192567894440,97,US 9 (38.5G),NULL,0
232192568062367,97,US 10.5 (40G),NULL,0
232192568236188,97,US 7.5 (37G),NULL,0
232192568436565,97,US 8 (37.5G),NULL,0
232192568642619,97,US 7 (36.5G),NULL,0
232192569277516,97,US 6 (EUR 36),NULL,0
232192569455019,97,US 9 (EUR 39),NULL,0
232192569664447,97,US 8 (EUR 38),NULL,0
232192569850192,97,US 6.5 (EUR 36.5),NULL,0
232192570042236,97,US 8.5 (EUR 38.5),NULL,0
232192570230139,97,US 7.5 (EUR 37.5),NULL,0
232192570416030,97,US 10 (EUR 40),NULL,0
232192570606136,97,US 7 (EUR 37),NULL,0
232192570794766,97,US 7 (EUR 37),NULL,0
232192570992901,97,US 6 (EUR 36),NULL,0
232192571196901,97,US 8 (EUR 38),NULL,0
232192571397265,97,US 6.5 (EUR 36.5),NULL,0
